Card	Format	Usage	Cumulative	Total	Format Index
Trickstar Holly Angel	secaucus	9	9	9	85
Gouki Twistcobra	secaucus	8	8	8	85
Sky Striker Maneuver - Jamming Waves!	secaucus	8	8	16	85
Sky Striker Maneuver - Jamming Waves!	toss	6	14	16	90
Sky Striker Maneuver - Jamming Waves!	tri-brigade	2	16	16	96
Topologic Trisbaena	secaucus	8	8	13	85
Topologic Trisbaena	toss	5	13	13	90
Saryuja Skull Dread	secaucus	7	7	14	85
Saryuja Skull Dread	toss	2	9	14	90
Saryuja Skull Dread	tri-brigade	1	10	14	96
Saryuja Skull Dread	tearlaments	1	11	14	102
Saryuja Skull Dread	snake-eye	1	12	14	106
Saryuja Skull Dread	advanced	2	14	14	108
Gouki Octostretch	secaucus	6	6	6	85
Gouki Re-Match	secaucus	6	6	6	85
Sky Striker Mecha Modules - Multirole	secaucus	6	6	14	85
Sky Striker Mecha Modules - Multirole	toss	4	10	14	90
Sky Striker Mecha Modules - Multirole	tri-brigade	3	13	14	96
Sky Striker Mecha Modules - Multirole	bird-up	1	14	14	97
Darkest Diabolos, Lord of the Lair	secaucus	5	5	7	85
Darkest Diabolos, Lord of the Lair	toss	1	6	7	90
Darkest Diabolos, Lord of the Lair	tearlaments	1	7	7	102
Gouki Headbatt	secaucus	5	5	5	85
Gouki Riscorpio	secaucus	5	5	5	85
Heavymetalfoes Electrumite	secaucus	5	5	6	85
Heavymetalfoes Electrumite	toss	1	6	6	90
Sky Striker Airspace - Area Zero	secaucus	5	5	23	85
Sky Striker Airspace - Area Zero	toss	10	15	23	90
Sky Striker Airspace - Area Zero	tri-brigade	6	21	23	96
Sky Striker Airspace - Area Zero	bird-up	1	22	23	97
Sky Striker Airspace - Area Zero	phoenix	1	23	23	98
Knightmare Corruptor Iblee	secaucus	4	4	18	85
Knightmare Corruptor Iblee	darkwing	1	5	18	101
Knightmare Corruptor Iblee	tearlaments	9	14	18	102
Knightmare Corruptor Iblee	kashtira	3	17	18	103
Knightmare Corruptor Iblee	rescue-ace	1	18	18	104
Topologic Bomber Dragon	secaucus	4	4	13	85
Topologic Bomber Dragon	toss	6	10	13	90
Topologic Bomber Dragon	elements	1	11	13	100
Topologic Bomber Dragon	darkwing	1	12	13	101
Topologic Bomber Dragon	advanced	1	13	13	108
Tri-Gate Wizard	secaucus	4	4	4	85
Underclock Taker	secaucus	4	4	4	85
Abyss Actor - Curtain Raiser	secaucus	3	3	6	85
Abyss Actor - Curtain Raiser	toss	3	6	6	90
Altergeist Marionetter	secaucus	3	3	9	85
Altergeist Marionetter	toss	6	9	9	90
Altergeist Meluseek	secaucus	3	3	9	85
Altergeist Meluseek	toss	6	9	9	90
Altergeist Multifaker	secaucus	3	3	5	85
Altergeist Multifaker	toss	2	5	5	90
Chronograph Sorcerer	secaucus	3	3	6	85
Chronograph Sorcerer	toss	3	6	6	90
D/D Savant Kepler	secaucus	3	3	3	85
Fire Cracker	secaucus	3	3	3	85
Gouki Bearhug	secaucus	3	3	3	85
Junk Forward	secaucus	3	3	4	85
Junk Forward	tri-brigade	1	4	4	96
Knightmare Gryphon	secaucus	3	3	35	85
Knightmare Gryphon	elements	9	12	35	100
Knightmare Gryphon	darkwing	1	13	35	101
Knightmare Gryphon	kashtira	3	16	35	103
Knightmare Gryphon	rescue-ace	6	22	35	104
Knightmare Gryphon	fiendsmith	2	24	35	107
Knightmare Gryphon	advanced	11	35	35	108
Mythical Beast Master Cerberus	secaucus	3	3	6	85
Mythical Beast Master Cerberus	toss	3	6	6	90
Personal Spoofing	secaucus	3	3	9	85
Personal Spoofing	toss	6	9	9	90
SPYRAL MISSION - Rescue	secaucus	3	3	3	85
SPYRAL Super Agent	secaucus	3	3	3	85
SPYRAL Tough	secaucus	3	3	3	85
Sky Striker Mecha - Shark Cannon	secaucus	3	3	29	85
Sky Striker Mecha - Shark Cannon	toss	15	18	29	90
Sky Striker Mecha - Shark Cannon	tri-brigade	7	25	29	96
Sky Striker Mecha - Shark Cannon	bird-up	2	27	29	97
Sky Striker Mecha - Shark Cannon	phoenix	1	28	29	98
Sky Striker Mecha - Shark Cannon	snake-eye	1	29	29	106
Speedroid Passinglider	secaucus	3	3	3	85
Supreme King Dragon Darkwurm	secaucus	3	3	6	85
Supreme King Dragon Darkwurm	toss	3	6	6	90
Altergeist Hexstia	secaucus	2	2	8	85
Altergeist Hexstia	toss	6	8	8	90
Altergeist Manifestation	secaucus	2	2	4	85
Altergeist Manifestation	toss	2	4	4	90
Altergeist Protocol	secaucus	2	2	6	85
Altergeist Protocol	toss	4	6	6	90
Altergeist Silquitous	secaucus	2	2	5	85
Altergeist Silquitous	toss	3	5	5	90
Blue Mountain Butterspy	secaucus	2	2	2	85
Dark Contract with the Gate	secaucus	2	2	23	85
Dark Contract with the Gate	rescue-ace	21	23	23	104
Inspector Boarder	secaucus	2	2	14	85
Inspector Boarder	toss	2	4	14	90
Inspector Boarder	fire king	1	5	14	105
Inspector Boarder	snake-eye	7	12	14	106
Inspector Boarder	fiendsmith	2	14	14	107
Mythical Beast Jackal King	secaucus	2	2	4	85
Mythical Beast Jackal King	toss	2	4	4	90
Overdone Burial	secaucus	2	2	2	85
SPYRAL GEAR - Big Red	secaucus	2	2	2	85
Supreme King Gate Zero	secaucus	2	2	3	85
Supreme King Gate Zero	toss	1	3	3	90
Triple Burst Dragon	secaucus	2	2	13	85
Triple Burst Dragon	toss	1	3	13	90
Triple Burst Dragon	phoenix	1	4	13	98
Triple Burst Dragon	darkwing	2	6	13	101
Triple Burst Dragon	tearlaments	1	7	13	102
Triple Burst Dragon	kashtira	4	11	13	103
Triple Burst Dragon	rescue-ace	1	12	13	104
Triple Burst Dragon	advanced	1	13	13	108
Akashic Magician	secaucus	1	1	2	85
Akashic Magician	snake-eye	1	2	2	106
Altergeist Kidolga	secaucus	1	1	1	85
Altergeist Kunquery	secaucus	1	1	4	85
Altergeist Kunquery	toss	3	4	4	90
Altergeist Primebanshee	secaucus	1	1	3	85
Altergeist Primebanshee	toss	2	3	3	90
Clara & Rushka, the Ventriloduo	secaucus	1	1	8	85
Clara & Rushka, the Ventriloduo	toss	2	3	8	90
Clara & Rushka, the Ventriloduo	rescue-ace	5	8	8	104
D/D Savant Thomas	secaucus	1	1	1	85
Lyrilusc - Recital Starling	secaucus	1	1	8	85
Lyrilusc - Recital Starling	phoenix	1	2	8	98
Lyrilusc - Recital Starling	tearlaments	1	3	8	102
Lyrilusc - Recital Starling	rescue-ace	1	4	8	104
Lyrilusc - Recital Starling	fire king	3	7	8	105
Lyrilusc - Recital Starling	snake-eye	1	8	8	106
Moon Mirror Shield	secaucus	1	1	1	85
Rescue Hamster	secaucus	1	1	1	85
SPYRAL GEAR - Drone	secaucus	1	1	1	85
SPYRAL GEAR - Last Resort	secaucus	1	1	1	85
SPYRAL GEAR - Utility Wire	secaucus	1	1	1	85
SPYRAL MISSION - Assault	secaucus	1	1	1	85
SPYRAL Master Plan	secaucus	1	1	1	85
SPYRAL Quik-Fix	secaucus	1	1	1	85
SPYRAL Resort	secaucus	1	1	1	85
SPYRAL Sleeper	secaucus	1	1	1	85
Space Insulator	secaucus	1	1	1	85
Timegazer Magician	secaucus	1	1	2	85
Timegazer Magician	toss	1	2	2	90
Zefra Metaltron	secaucus	1	1	1	85
Nibiru, the Primal Being	toss	42	42	1365	90
Nibiru, the Primal Being	tri-brigade	58	100	1365	96
Nibiru, the Primal Being	bird-up	5	105	1365	97
Nibiru, the Primal Being	phoenix	48	153	1365	98
Nibiru, the Primal Being	elements	65	218	1365	100
Nibiru, the Primal Being	darkwing	6	224	1365	101
Nibiru, the Primal Being	tearlaments	49	273	1365	102
Nibiru, the Primal Being	kashtira	65	338	1365	103
Nibiru, the Primal Being	rescue-ace	184	522	1365	104
Nibiru, the Primal Being	fire king	363	885	1365	105
Nibiru, the Primal Being	snake-eye	175	1060	1365	106
Nibiru, the Primal Being	fiendsmith	107	1167	1365	107
Nibiru, the Primal Being	advanced	198	1365	1365	108
Fantastical Dragon Phantazmay	toss	33	33	223	90
Fantastical Dragon Phantazmay	tri-brigade	17	50	223	96
Fantastical Dragon Phantazmay	phoenix	12	62	223	98
Fantastical Dragon Phantazmay	rescue-ace	46	108	223	104
Fantastical Dragon Phantazmay	fire king	32	140	223	105
Fantastical Dragon Phantazmay	snake-eye	29	169	223	106
Fantastical Dragon Phantazmay	fiendsmith	46	215	223	107
Fantastical Dragon Phantazmay	advanced	8	223	223	108
Dark Ruler No More	toss	29	29	390	90
Dark Ruler No More	tri-brigade	6	35	390	96
Dark Ruler No More	phoenix	12	47	390	98
Dark Ruler No More	elements	38	85	390	100
Dark Ruler No More	darkwing	27	112	390	101
Dark Ruler No More	tearlaments	77	189	390	102
Dark Ruler No More	kashtira	82	271	390	103
Dark Ruler No More	rescue-ace	8	279	390	104
Dark Ruler No More	fire king	28	307	390	105
Dark Ruler No More	snake-eye	39	346	390	106
Dark Ruler No More	fiendsmith	35	381	390	107
Dark Ruler No More	advanced	9	390	390	108
Dinowrestler Pankratops	toss	23	23	94	90
Dinowrestler Pankratops	tri-brigade	15	38	94	96
Dinowrestler Pankratops	phoenix	1	39	94	98
Dinowrestler Pankratops	elements	8	47	94	100
Dinowrestler Pankratops	darkwing	5	52	94	101
Dinowrestler Pankratops	kashtira	12	64	94	103
Dinowrestler Pankratops	rescue-ace	10	74	94	104
Dinowrestler Pankratops	fire king	13	87	94	105
Dinowrestler Pankratops	snake-eye	4	91	94	106
Dinowrestler Pankratops	fiendsmith	2	93	94	107
Dinowrestler Pankratops	advanced	1	94	94	108
Orcust Harp Horror	toss	22	22	26	90
Orcust Harp Horror	rescue-ace	1	23	26	104
Orcust Harp Horror	advanced	3	26	26	108
Galatea, the Orcust Automaton	toss	19	19	26	90
Galatea, the Orcust Automaton	tri-brigade	3	22	26	96
Galatea, the Orcust Automaton	rescue-ace	2	24	26	104
Galatea, the Orcust Automaton	advanced	2	26	26	108
Orcust Knightmare	toss	19	19	26	90
Orcust Knightmare	tri-brigade	1	20	26	96
Orcust Knightmare	rescue-ace	3	23	26	104
Orcust Knightmare	advanced	3	26	26	108
Dingirsu, the Orcust of the Evening Star	toss	18	18	32	90
Dingirsu, the Orcust of the Evening Star	tri-brigade	2	20	32	96
Dingirsu, the Orcust of the Evening Star	kashtira	1	21	32	103
Dingirsu, the Orcust of the Evening Star	rescue-ace	8	29	32	104
Dingirsu, the Orcust of the Evening Star	snake-eye	1	30	32	106
Dingirsu, the Orcust of the Evening Star	advanced	2	32	32	108
Orcustrated Return	toss	16	16	18	90
Orcustrated Return	tri-brigade	1	17	18	96
Orcustrated Return	advanced	1	18	18	108
Cynet Mining	toss	15	15	39	90
Cynet Mining	tri-brigade	6	21	39	96
Cynet Mining	elements	3	24	39	100
Cynet Mining	kashtira	3	27	39	103
Cynet Mining	fire king	7	34	39	105
Cynet Mining	snake-eye	2	36	39	106
Cynet Mining	advanced	3	39	39	108
Flame Bufferlo	toss	15	15	16	90
Flame Bufferlo	fire king	1	16	16	105
Salamangreat Balelynx	toss	15	15	28	90
Salamangreat Balelynx	rescue-ace	3	18	28	104
Salamangreat Balelynx	fire king	9	27	28	105
Salamangreat Balelynx	snake-eye	1	28	28	106
Salamangreat Foxy	toss	15	15	19	90
Salamangreat Foxy	fire king	3	18	19	105
Salamangreat Foxy	snake-eye	1	19	19	106
Salamangreat Spinny	toss	15	15	24	90
Salamangreat Spinny	fire king	7	22	24	105
Salamangreat Spinny	snake-eye	2	24	24	106
Salamangreat Sunlight Wolf	toss	15	15	111	90
Salamangreat Sunlight Wolf	rescue-ace	16	31	111	104
Salamangreat Sunlight Wolf	fire king	68	99	111	105
Salamangreat Sunlight Wolf	snake-eye	9	108	111	106
Salamangreat Sunlight Wolf	advanced	3	111	111	108
Borrelsword Dragon	toss	13	13	19	90
Borrelsword Dragon	tri-brigade	4	17	19	96
Borrelsword Dragon	elements	1	18	19	100
Borrelsword Dragon	fire king	1	19	19	105
Orcust Cymbal Skeleton	toss	13	13	16	90
Orcust Cymbal Skeleton	tri-brigade	1	14	16	96
Orcust Cymbal Skeleton	rescue-ace	1	15	16	104
Orcust Cymbal Skeleton	advanced	1	16	16	108
I:P Masquerena	toss	12	12	308	90
I:P Masquerena	tri-brigade	6	18	308	96
I:P Masquerena	phoenix	1	19	308	98
I:P Masquerena	elements	7	26	308	100
I:P Masquerena	darkwing	14	40	308	101
I:P Masquerena	tearlaments	2	42	308	102
I:P Masquerena	kashtira	9	51	308	103
I:P Masquerena	rescue-ace	32	83	308	104
I:P Masquerena	fire king	112	195	308	105
I:P Masquerena	snake-eye	58	253	308	106
I:P Masquerena	fiendsmith	30	283	308	107
I:P Masquerena	advanced	25	308	308	108
Pot of Extravagance	toss	12	12	70	90
Pot of Extravagance	phoenix	6	18	70	98
Pot of Extravagance	elements	2	20	70	100
Pot of Extravagance	kashtira	7	27	70	103
Pot of Extravagance	rescue-ace	34	61	70	104
Pot of Extravagance	fire king	3	64	70	105
Pot of Extravagance	advanced	6	70	70	108
Will of the Salamangreat	toss	12	12	16	90
Will of the Salamangreat	fire king	3	15	16	105
Will of the Salamangreat	snake-eye	1	16	16	106
Sky Striker Ace - Hayate	toss	11	11	22	90
Sky Striker Ace - Hayate	tri-brigade	8	19	22	96
Sky Striker Ace - Hayate	bird-up	2	21	22	97
Sky Striker Ace - Hayate	phoenix	1	22	22	98
There Can Be Only One	toss	11	11	93	90
There Can Be Only One	tri-brigade	1	12	93	96
There Can Be Only One	bird-up	3	15	93	97
There Can Be Only One	phoenix	15	30	93	98
There Can Be Only One	elements	1	31	93	100
There Can Be Only One	tearlaments	14	45	93	102
There Can Be Only One	kashtira	6	51	93	103
There Can Be Only One	rescue-ace	19	70	93	104
There Can Be Only One	fire king	4	74	93	105
There Can Be Only One	snake-eye	6	80	93	106
There Can Be Only One	fiendsmith	6	86	93	107
There Can Be Only One	advanced	7	93	93	108
Hiita the Fire Charmer, Ablaze	toss	10	10	258	90
Hiita the Fire Charmer, Ablaze	tri-brigade	1	11	258	96
Hiita the Fire Charmer, Ablaze	rescue-ace	26	37	258	104
Hiita the Fire Charmer, Ablaze	fire king	111	148	258	105
Hiita the Fire Charmer, Ablaze	snake-eye	62	210	258	106
Hiita the Fire Charmer, Ablaze	fiendsmith	37	247	258	107
Hiita the Fire Charmer, Ablaze	advanced	11	258	258	108
Salamangreat Heatleo	toss	10	10	11	90
Salamangreat Heatleo	rescue-ace	1	11	11	104
Sea Archiver	toss	10	10	10	90
Salamangreat Jack Jaguar	toss	9	9	13	90
Salamangreat Jack Jaguar	fire king	3	12	13	105
Salamangreat Jack Jaguar	snake-eye	1	13	13	106
Longirsu, the Orcust Orchestrator	toss	8	8	9	90
Longirsu, the Orcust Orchestrator	rescue-ace	1	9	9	104
Orcust Crescendo	toss	8	8	12	90
Orcust Crescendo	tri-brigade	1	9	12	96
Orcust Crescendo	rescue-ace	2	11	12	104
Orcust Crescendo	advanced	1	12	12	108
Orcustrated Babel	toss	8	8	9	90
Orcustrated Babel	advanced	1	9	9	108
Thunder Dragondark	toss	8	8	9	90
Thunder Dragondark	tearlaments	1	9	9	102
Thunder Dragonroar	toss	8	8	10	90
Thunder Dragonroar	tearlaments	2	10	10	102
World Legacy - "World Wand"	toss	8	8	10	90
World Legacy - "World Wand"	tri-brigade	1	9	10	96
World Legacy - "World Wand"	advanced	1	10	10	108
Barricadeborg Blocker	toss	7	7	10	90
Barricadeborg Blocker	tearlaments	1	8	10	102
Barricadeborg Blocker	rescue-ace	2	10	10	104
Thunder Dragon Colossus	toss	7	7	10	90
Thunder Dragon Colossus	fiendsmith	2	9	10	107
Thunder Dragon Colossus	advanced	1	10	10	108
Thunder Dragonhawk	toss	7	7	8	90
Thunder Dragonhawk	tearlaments	1	8	8	102
Apollousa, Bow of the Goddess	toss	6	6	244	90
Apollousa, Bow of the Goddess	tri-brigade	11	17	244	96
Apollousa, Bow of the Goddess	phoenix	1	18	244	98
Apollousa, Bow of the Goddess	elements	4	22	244	100
Apollousa, Bow of the Goddess	darkwing	3	25	244	101
Apollousa, Bow of the Goddess	tearlaments	1	26	244	102
Apollousa, Bow of the Goddess	kashtira	1	27	244	103
Apollousa, Bow of the Goddess	rescue-ace	17	44	244	104
Apollousa, Bow of the Goddess	fire king	107	151	244	105
Apollousa, Bow of the Goddess	snake-eye	55	206	244	106
Apollousa, Bow of the Goddess	fiendsmith	38	244	244	107
Danger! Nessie!	toss	6	6	63	90
Danger! Nessie!	elements	27	33	63	100
Danger! Nessie!	darkwing	9	42	63	101
Danger! Nessie!	rescue-ace	18	60	63	104
Danger! Nessie!	snake-eye	3	63	63	106
Danger!? Jackalope?	toss	6	6	21	90
Danger!? Jackalope?	tri-brigade	1	7	21	96
Danger!? Jackalope?	elements	9	16	21	100
Danger!? Jackalope?	darkwing	3	19	21	101
Danger!? Jackalope?	rescue-ace	1	20	21	104
Danger!? Jackalope?	snake-eye	1	21	21	106
Danger!? Tsuchinoko?	toss	6	6	20	90
Danger!? Tsuchinoko?	tri-brigade	1	7	20	96
Danger!? Tsuchinoko?	elements	9	16	20	100
Danger!? Tsuchinoko?	darkwing	3	19	20	101
Danger!? Tsuchinoko?	rescue-ace	1	20	20	104
Luna Light Perfume	toss	6	6	6	90
Lunalight Kaleido Chick	toss	6	6	6	90
Lunalight Tiger	toss	6	6	6	90
Starving Venom Fusion Dragon	toss	6	6	14	90
Starving Venom Fusion Dragon	phoenix	3	9	14	98
Starving Venom Fusion Dragon	kashtira	3	12	14	103
Starving Venom Fusion Dragon	rescue-ace	1	13	14	104
Starving Venom Fusion Dragon	snake-eye	1	14	14	106
Thunder Dragon Titan	toss	6	6	6	90
Thunder Dragonmatrix	toss	6	6	6	90
Aloof Lupine	toss	5	5	5	90
Cyber Dragon Nachster	toss	5	5	8	90
Cyber Dragon Nachster	tri-brigade	3	8	8	96
Gizmek Orochi, the Serpentron Sky Slasher	toss	5	5	11	90
Gizmek Orochi, the Serpentron Sky Slasher	elements	5	10	11	100
Gizmek Orochi, the Serpentron Sky Slasher	advanced	1	11	11	108
Orcust Brass Bombard	toss	5	5	5	90
Salamangreat Almiraj	toss	5	5	44	90
Salamangreat Almiraj	tri-brigade	9	14	44	96
Salamangreat Almiraj	phoenix	2	16	44	98
Salamangreat Almiraj	elements	4	20	44	100
Salamangreat Almiraj	tearlaments	3	23	44	102
Salamangreat Almiraj	kashtira	1	24	44	103
Salamangreat Almiraj	rescue-ace	10	34	44	104
Salamangreat Almiraj	fire king	2	36	44	105
Salamangreat Almiraj	snake-eye	2	38	44	106
Salamangreat Almiraj	fiendsmith	1	39	44	107
Salamangreat Almiraj	advanced	5	44	44	108
Salamangreat Circle	toss	5	5	17	90
Salamangreat Circle	fire king	9	14	17	105
Salamangreat Circle	snake-eye	3	17	17	106
Salamangreat Falco	toss	5	5	5	90
Salamangreat Gazelle	toss	5	5	17	90
Salamangreat Gazelle	fire king	9	14	17	105
Salamangreat Gazelle	snake-eye	3	17	17	106
Salamangreat Miragestallio	toss	5	5	9	90
Salamangreat Miragestallio	fire king	3	8	9	105
Salamangreat Miragestallio	snake-eye	1	9	9	106
Salamangreat Rage	toss	5	5	9	90
Salamangreat Rage	fire king	3	8	9	105
Salamangreat Rage	snake-eye	1	9	9	106
Salamangreat Roar	toss	5	5	9	90
Salamangreat Roar	fire king	3	8	9	105
Salamangreat Roar	snake-eye	1	9	9	106
Salamangreat Sanctuary	toss	5	5	9	90
Salamangreat Sanctuary	fire king	3	8	9	105
Salamangreat Sanctuary	snake-eye	1	9	9	106
Thunder Dragonduo	toss	5	5	5	90
Topologic Zeroboros	toss	5	5	15	90
Topologic Zeroboros	elements	9	14	15	100
Topologic Zeroboros	darkwing	1	15	15	101
Danger! Mothman!	toss	4	4	20	90
Danger! Mothman!	elements	10	14	20	100
Danger! Mothman!	rescue-ace	4	18	20	104
Danger! Mothman!	snake-eye	2	20	20	106
Lady Debug	toss	4	4	7	90
Lady Debug	fire king	3	7	7	105
Lunalight Yellow Marten	toss	4	4	4	90
Mekk-Knight Crusadia Avramax	toss	4	4	13	90
Mekk-Knight Crusadia Avramax	elements	1	5	13	100
Mekk-Knight Crusadia Avramax	darkwing	7	12	13	101
Mekk-Knight Crusadia Avramax	tearlaments	1	13	13	102
Salamangreat Violet Chimera	toss	4	4	6	90
Salamangreat Violet Chimera	fire king	2	6	6	105
Sky Striker Ace - Kaina	toss	4	4	8	90
Sky Striker Ace - Kaina	tri-brigade	3	7	8	96
Sky Striker Ace - Kaina	bird-up	1	8	8	97
Sky Striker Mecharmory - Hercules Base	toss	4	4	5	90
Sky Striker Mecharmory - Hercules Base	tri-brigade	1	5	5	96
Thunder Dragon Fusion	toss	4	4	9	90
Thunder Dragon Fusion	tri-brigade	5	9	9	96
Chimeratech Megafleet Dragon	toss	3	3	5	90
Chimeratech Megafleet Dragon	tri-brigade	2	5	5	96
Curious, the Lightsworn Dominion	toss	3	3	15	90
Curious, the Lightsworn Dominion	elements	9	12	15	100
Curious, the Lightsworn Dominion	darkwing	3	15	15	101
Cyber Dragon Herz	toss	3	3	6	90
Cyber Dragon Herz	tri-brigade	3	6	6	96
Cyber Emergency	toss	3	3	18	90
Cyber Emergency	tri-brigade	15	18	18	96
Draconnet	toss	3	3	3	90
Elder Entity N'tss	toss	3	3	78	90
Elder Entity N'tss	tri-brigade	5	8	78	96
Elder Entity N'tss	phoenix	8	16	78	98
Elder Entity N'tss	elements	4	20	78	100
Elder Entity N'tss	darkwing	3	23	78	101
Elder Entity N'tss	tearlaments	3	26	78	102
Elder Entity N'tss	kashtira	13	39	78	103
Elder Entity N'tss	rescue-ace	2	41	78	104
Elder Entity N'tss	fire king	24	65	78	105
Elder Entity N'tss	snake-eye	9	74	78	106
Elder Entity N'tss	advanced	4	78	78	108
Lilith, Lady of Lament	toss	3	3	3	90
Luna the Dark Spirit	toss	3	3	3	90
Mystic Mine	toss	3	3	49	90
Mystic Mine	tri-brigade	3	6	49	96
Mystic Mine	phoenix	15	21	49	98
Mystic Mine	elements	9	30	49	100
Mystic Mine	darkwing	19	49	49	101
PSY-Framelord Lambda	toss	3	3	4	90
PSY-Framelord Lambda	tri-brigade	1	4	4	96
Predaplant Dragostapelia	toss	3	3	114	90
Predaplant Dragostapelia	phoenix	1	4	114	98
Predaplant Dragostapelia	elements	11	15	114	100
Predaplant Dragostapelia	darkwing	18	33	114	101
Predaplant Dragostapelia	tearlaments	37	70	114	102
Predaplant Dragostapelia	kashtira	6	76	114	103
Predaplant Dragostapelia	rescue-ace	18	94	114	104
Predaplant Dragostapelia	fire king	7	101	114	105
Predaplant Dragostapelia	snake-eye	8	109	114	106
Predaplant Dragostapelia	fiendsmith	2	111	114	107
Predaplant Dragostapelia	advanced	3	114	114	108
Servant of Endymion	toss	3	3	3	90
Sky Striker Mecha - Eagle Booster	toss	3	3	11	90
Sky Striker Mecha - Eagle Booster	tri-brigade	5	8	11	96
Sky Striker Mecha - Eagle Booster	tearlaments	3	11	11	102
Spell Power Mastery	toss	3	3	3	90
True King Bahrastos, the Fathomer	toss	3	3	3	90
Update Jammer	toss	3	3	7	90
Update Jammer	tri-brigade	2	5	7	96
Update Jammer	elements	1	6	7	100
Update Jammer	kashtira	1	7	7	103
White Howling	toss	3	3	3	90
Ahrima, the Wicked Warden	toss	2	2	2	90
Batteryman Solar	toss	2	2	4	90
Batteryman Solar	tearlaments	2	4	4	102
Chaos Dragon Levianeer	toss	2	2	14	90
Chaos Dragon Levianeer	tri-brigade	1	3	14	96
Chaos Dragon Levianeer	phoenix	1	4	14	98
Chaos Dragon Levianeer	darkwing	2	6	14	101
Chaos Dragon Levianeer	tearlaments	2	8	14	102
Chaos Dragon Levianeer	kashtira	4	12	14	103
Chaos Dragon Levianeer	rescue-ace	1	13	14	104
Chaos Dragon Levianeer	advanced	1	14	14	108
Crusadia Equimax	toss	2	2	3	90
Crusadia Equimax	snake-eye	1	3	3	106
Cybernetic Overflow	toss	2	2	3	90
Cybernetic Overflow	tri-brigade	1	3	3	96
Destrudo the Lost Dragon's Frisson	toss	2	2	18	90
Destrudo the Lost Dragon's Frisson	elements	8	10	18	100
Destrudo the Lost Dragon's Frisson	tearlaments	2	12	18	102
Destrudo the Lost Dragon's Frisson	rescue-ace	6	18	18	104
Dragunity Knight - Romulus	toss	2	2	13	90
Dragunity Knight - Romulus	tri-brigade	1	3	13	96
Dragunity Knight - Romulus	phoenix	1	4	13	98
Dragunity Knight - Romulus	darkwing	2	6	13	101
Dragunity Knight - Romulus	tearlaments	1	7	13	102
Dragunity Knight - Romulus	kashtira	4	11	13	103
Dragunity Knight - Romulus	rescue-ace	1	12	13	104
Dragunity Knight - Romulus	advanced	1	13	13	108
Guardragon Elpy	toss	2	2	2	90
Guardragon Pisty	toss	2	2	13	90
Guardragon Pisty	tri-brigade	1	3	13	96
Guardragon Pisty	phoenix	1	4	13	98
Guardragon Pisty	darkwing	2	6	13	101
Guardragon Pisty	tearlaments	1	7	13	102
Guardragon Pisty	kashtira	4	11	13	103
Guardragon Pisty	rescue-ace	1	12	13	104
Guardragon Pisty	advanced	1	13	13	108
Hieratic Seal of the Heavenly Spheres	toss	2	2	42	90
Hieratic Seal of the Heavenly Spheres	tri-brigade	2	4	42	96
Hieratic Seal of the Heavenly Spheres	phoenix	1	5	42	98
Hieratic Seal of the Heavenly Spheres	darkwing	2	7	42	101
Hieratic Seal of the Heavenly Spheres	tearlaments	2	9	42	102
Hieratic Seal of the Heavenly Spheres	kashtira	5	14	42	103
Hieratic Seal of the Heavenly Spheres	rescue-ace	1	15	42	104
Hieratic Seal of the Heavenly Spheres	snake-eye	9	24	42	106
Hieratic Seal of the Heavenly Spheres	fiendsmith	12	36	42	107
Hieratic Seal of the Heavenly Spheres	advanced	6	42	42	108
Lair of Darkness	toss	2	2	2	90
Lunalight Emerald Bird	toss	2	2	2	90
Lunalight Serenade Dance	toss	2	2	2	90
Outer Entity Azathot	toss	2	2	2	90
Outer Entity Nyarla	toss	2	2	2	90
Salamangreat Pyro Phoenix	toss	2	2	3	90
Salamangreat Pyro Phoenix	snake-eye	1	3	3	106
Set Rotation	toss	2	2	20	90
Set Rotation	tri-brigade	1	3	20	96
Set Rotation	phoenix	2	5	20	98
Set Rotation	darkwing	3	8	20	101
Set Rotation	tearlaments	7	15	20	102
Set Rotation	kashtira	2	17	20	103
Set Rotation	snake-eye	2	19	20	106
Set Rotation	advanced	1	20	20	108
Some Summer Summoner	toss	2	2	2	90
Starliege Seyfert	toss	2	2	33	90
Starliege Seyfert	tri-brigade	3	5	33	96
Starliege Seyfert	phoenix	3	8	33	98
Starliege Seyfert	darkwing	6	14	33	101
Starliege Seyfert	tearlaments	1	15	33	102
Starliege Seyfert	kashtira	12	27	33	103
Starliege Seyfert	rescue-ace	3	30	33	104
Starliege Seyfert	advanced	3	33	33	108
Transcode Talker	toss	2	2	7	90
Transcode Talker	tri-brigade	2	4	7	96
Transcode Talker	elements	1	5	7	100
Transcode Talker	kashtira	1	6	7	103
Transcode Talker	advanced	1	7	7	108
Trap Trick	toss	2	2	56	90
Trap Trick	tri-brigade	2	4	56	96
Trap Trick	phoenix	4	8	56	98
Trap Trick	elements	6	14	56	100
Trap Trick	darkwing	6	20	56	101
Trap Trick	tearlaments	8	28	56	102
Trap Trick	kashtira	1	29	56	103
Trap Trick	rescue-ace	7	36	56	104
Trap Trick	snake-eye	11	47	56	106
Trap Trick	fiendsmith	3	50	56	107
Trap Trick	advanced	6	56	56	108
Aether, the Evil Empowering Dragon	toss	1	1	1	90
Amphibious Swarmship Amblowhale	toss	1	1	80	90
Amphibious Swarmship Amblowhale	rescue-ace	2	3	80	104
